ID Employé;Nom;Prénom;Genre;Date de naissance;Âge;Adresse Email;Numéro de téléphone;Adresse postale;Département;Date d'embauche;Date de départ;Ancienneté (années);Poste;Type de contrat;Salaire;Bonus;Congés disponibles (jours);Manager
5a9910f1-13e7-48d1-93f8-f4ebc18f9a91;Thompson;Richard;M;02/10/1992;32;richard.thompson@xxx.tn;772-955-9503x03196;"70911 Brendan Canyon
Nelsonfurt, MH 78499";Finance et Comptabilité;31/08/2021;;3;Développeur;CDI;49942;1938;2;Gregory Savage
88e9648f-a993-4d8a-8f68-49ad9ce6c492;Moore;Alison;M;24/07/1986;38;alison.moore@xxx.tn;+1-528-694-8632x458;"580 Kelly Trail Suite 658
South Anthonyland, MH 26206";Finance et Comptabilité;10/11/2020;;4;Analyste;CDI;48563;4431;16;Christopher Moon
52cb40fe-7bbc-40b7-8cb3-a009ec2adcb8;Hughes;Kevin;F;17/03/1974;50;kevin.hughes@xxx.tn;(744)249-2634x326;"122 Jason Knolls Apt. 020
New Kimberlyland, MO 75011";Service Clients;28/06/2023;01/01/2024;1;Analyste;CDI;17261;4394;19;Krista Brown
bbb4d4ae-3760-4225-b5e7-f0e2634731d5;Li;Amy;F;03/06/1982;42;amy.li@xxx.tn;+1-234-535-1438;"53183 Howard Shores
Danaborough, ID 94526";Production;19/12/2022;;2;Développeur;CDD;48789;3908;25;Gregory Savage
edcc350e-f33e-4941-a171-95f73ab7142c;Hill;Sharon;F;04/05/1991;33;sharon.hill@xxx.tn;785.356.0296;"4682 Courtney Pass
Larsenborough, TN 17709";Marketing;30/10/2022;;2;Ingénieur;CDD;48610;4972;25;Christopher Moon
862c2b1a-4cdf-4cba-a4fa-786ed437ff51;Lowery;Erika;M;25/07/1993;31;erika.lowery@xxx.tn;+1-778-758-6741x00950;"743 Wang Islands Apt. 042
Estesville, CA 82532";Finance et Comptabilité;08/07/2024;;0;Ingénieur;CDI;54787;4721;30;William Green
44900cf7-a4a9-4a04-9b69-8d4d601dbc67;Kelly;Vincent;F;11/09/1981;43;vincent.kelly@xxx.tn;665-811-3362x0909;"60469 Robert Path Apt. 073
Lake Megan, WI 23140";IT;21/10/2023;27/05/2024;1;Ingénieur;CDD;51627;4651;7;Jacqueline Brown
6aa6897a-213a-4a4a-9d36-ac5f6f5ebd0b;Wilson;Kelly;F;20/11/1968;56;kelly.wilson@xxx.tn;(301)602-8932x678;"4162 Walter Viaduct Apt. 326
South Jamesburgh, OR 58177";Qualité;01/05/2022;;2;Ingénieur;CDD;37368;3603;1;Kevin Jones
c5ba2265-c75c-4fad-81f8-b4e9e2710d8d;Atkins;Andrea;M;13/07/1997;27;andrea.atkins@xxx.tn;819.617.3671x9947;"7331 Samuel Forest Apt. 841
Port Ashley, IA 90355";Finance et Comptabilité;12/01/2020;;4;Analyste;temps partiel;33910;4142;5;Gregory Savage
df9aa645-111e-4b67-8e9f-b733acb951db;Williams;Kenneth;M;29/12/1991;33;kenneth.williams@xxx.tn;697-803-1264x753;"2111 Kelly Keys
South Christopher, MP 17542";R&D;06/01/2023;26/05/2024;1;Chef de projet;CDI;35076;4393;3;Kevin Houston
54b492f2-4790-4a66-bcca-6ec476e08038;Martinez;Keith;F;05/10/1979;45;keith.martinez@xxx.tn;946.941.3873x47690;"57749 Donna Crossroad Apt. 649
South Jason, IL 85877";Marketing;22/08/2020;;4;Analyste;CDI;26883;3875;2;Krista Brown
41cfa1a1-fdc5-415a-b783-31b9afc0290d;Obrien;Renee;M;05/10/1995;29;renee.obrien@xxx.tn;6034314924;"PSC 2955, Box 2579
APO AA 76690";Service Clients;06/12/2021;20/07/2023;2;Formateur;CDD;50813;753;3;Kevin Houston
1fd4372c-b944-434a-87e6-0bb3ab664b87;Carter;Amber;M;12/06/1983;41;amber.carter@xxx.tn;490-292-4880x94609;"PSC 3413, Box 3246
APO AP 77840";Qualité;25/02/2023;;1;Ingénieur;temps partiel;58410;4995;3;Gregory Savage
5895e824-ff8f-4d51-91ca-78bdfabaa723;Foley;Gregory;M;02/09/2001;23;gregory.foley@xxx.tn;(359)524-7719;"18379 John Plaza
Amberberg, MA 74077";Finance et Comptabilité;06/08/2022;;2;Développeur;temps partiel;49568;4888;7;Jacqueline Brown
bf5048ac-f253-4686-a97e-130826d5560e;Logan;Christy;M;25/11/1969;55;christy.logan@xxx.tn;656.690.9524x672;"USCGC Palmer
FPO AA 96880";Finance et Comptabilité;02/03/2022;;2;Chef de projet;CDI;42152;4714;1;Kevin Houston
32883d77-a2fa-47a6-9b11-a5ef8636535d;Reyes;Douglas;M;31/03/1970;54;douglas.reyes@xxx.tn;678.748.2807;"3135 Stephanie Well
Lisafort, MO 17139";Marketing;17/02/2022;18/12/2022;0;Développeur;temps partiel;55225;833;24;Stephen Vazquez
ba2141b9-d1b5-48fd-84ee-f3ab854c2d41;Ramos;Cody;M;13/02/1972;52;cody.ramos@xxx.tn;+1-441-691-1725x432;"20484 Angel Springs
East Jerrystad, ME 91139";Service Clients;22/08/2020;20/06/2024;4;Technicien;CDD;44032;1364;29;Gregory Savage
10fcbacf-84bf-4051-8aff-0f904cecbd32;Norman;Tony;M;22/08/2000;24;tony.norman@xxx.tn;4374528764;"180 Diane Terrace
Kyleshire, IL 23485";Marketing;24/11/2022;;2;Chef de projet;temps partiel;54429;4790;15;Jacqueline Brown
b2fe4ffd-d170-4542-be51-1da01c1ce5fa;Nelson;Dana;M;12/11/1996;28;dana.nelson@xxx.tn;001-558-465-2092;"523 Huang Centers
West Vanessa, NH 06243";IT;08/08/2021;24/07/2022;1;Ingénieur;CDI;42962;837;26;Krista Brown
4e418f79-6283-4787-aec6-62dcbeac3189;Cole;Leah;F;04/06/1990;34;leah.cole@xxx.tn;(590)439-6318x91006;"0666 Galvan Lodge
Vazquezmouth, MS 98292";Service Clients;27/04/2022;;2;Formateur;CDD;19443;1581;18;Kevin Jones
44d49e1e-c8fa-41e7-a18e-a8c779614521;Curry;Christy;M;10/01/1998;26;christy.curry@xxx.tn;001-616-601-8777x592;"67883 Ronald Walk Suite 759
South Joeville, WI 79083";Production;28/07/2020;26/04/2024;4;Développeur;temps partiel;38546;1786;17;Stephen Vazquez
5d290a47-6c0d-4d76-b194-10951f6b7b03;Whitaker;Isabella;M;11/12/2000;24;isabella.whitaker@xxx.tn;855-366-7401;"2995 Sally Mountains Suite 553
West Charles, NM 28179";Service Clients;25/01/2023;26/03/2024;1;Technicien;temps partiel;32095;841;0;Krista Brown
2de7e815-eec8-4053-9327-7b4878f8f989;Peters;Martha;M;23/09/1997;27;martha.peters@xxx.tn;4608784104;"45083 Vincent Tunnel Apt. 315
Hernandezmouth, LA 03066";Production;13/07/2022;;2;Développeur;CDI;57577;4457;9;William Green
c2784d85-63e1-4b88-87a6-fd3a3027be44;Walters;Miguel;F;11/08/1987;37;miguel.walters@xxx.tn;461-869-1822;"653 Lopez Bridge Apt. 482
West Stacy, WI 71505";Service Clients;09/08/2022;;2;Analyste;CDI;49022;166;9;Kevin Jones
116cb99f-8646-427c-9dd4-47dad7aab98f;Hernandez;Alyssa;M;19/11/1983;41;alyssa.hernandez@xxx.tn;631.931.4407;"911 Linda Heights Apt. 535
West Brenda, VA 09534";IT;05/03/2022;13/10/2022;0;Formateur;CDI;42024;2500;0;Stephen Vazquez
c626b633-d85f-4218-9c15-0c53edeae4ce;Mullins;Cindy;M;01/08/2001;23;cindy.mullins@xxx.tn;+1-488-494-9633x9846;"211 Jacob Garden
Edwardsstad, ID 83253";Service Clients;03/08/2022;;2;Ingénieur;CDD;32460;4177;16;William Green
aa3c4492-caa6-4699-96fa-2c9ff14eafdd;Harris;Billy;M;11/01/1994;30;billy.harris@xxx.tn;+1-870-366-9220x2727;"Unit 7749 Box 4178
DPO AP 85343";Production;18/02/2021;11/11/2022;1;Chef de projet;CDD;31332;3924;16;Jacqueline Brown
580e27bf-8a9f-48be-9a96-b9d6c6200b6a;Jones;Justin;F;02/11/1990;34;justin.jones@xxx.tn;(902)699-9142x826;"4210 Young Court
West Susan, NC 96733";Marketing;26/03/2021;29/06/2023;2;Ingénieur;CDD;46294;1863;29;Gregory Savage
bd976c72-0739-431c-9b99-e18d02c336a0;Moore;Melanie;M;09/06/1975;49;melanie.moore@xxx.tn;7674885944;"5146 Huffman Plains
Amandachester, NJ 17727";Service Clients;12/03/2020;;4;Formateur;CDD;22826;4878;18;Stephen Vazquez
f887d000-4764-4fca-b9c6-90264ccf7c68;Acosta;Rachel;F;10/01/1990;34;rachel.acosta@xxx.tn;(332)592-9701x674;"272 Snyder Track Suite 506
New Alicia, UT 75866";Marketing;18/10/2020;;4;Technicien;CDI;44195;3789;8;Jacqueline Brown
3a375adc-2918-431e-8193-4243b8cd0484;Green;Courtney;F;28/07/1980;44;courtney.green@xxx.tn;001-330-886-4453x8689;"666 William Mill
South Anthonytown, CA 79266";Production;29/01/2021;;3;Formateur;CDI;56100;1095;22;Krista Brown
fc1cdaaf-c77e-49bb-8c7c-3ee188f46b1f;Nelson;Kendra;M;01/03/1970;54;kendra.nelson@xxx.tn;888-860-9259;"64263 Paige Square Suite 337
Martinshire, RI 29697";Finance et Comptabilité;29/01/2021;13/10/2024;3;Consultant;CDD;19147;4420;0;Christopher Moon
3af0a323-982c-4596-ba1c-580d377e82d8;Stanton;Caitlin;F;11/09/1996;28;caitlin.stanton@xxx.tn;+1-377-462-4588x71999;"47984 Garcia Junction Apt. 985
West Melissa, TX 51553";Qualité;24/09/2024;24/10/2024;0;Développeur;CDI;59180;4025;5;Stephen Vazquez
83208107-1a00-4b94-bdb8-dc0cfac08761;Davis;Amanda;M;28/08/1996;28;amanda.davis@xxx.tn;+1-827-900-7143;"USS Hunter
FPO AE 98435";Service Clients;13/04/2023;;1;Formateur;temps partiel;51210;4794;23;Stephen Vazquez
48223921-5e49-4b10-8ab3-b4f24bca8e79;Collins;Matthew;M;18/09/1965;59;matthew.collins@xxx.tn;001-736-488-7704x947;"0166 Nicholas Manors Suite 448
North Andrewland, VT 22329";Service Clients;18/05/2024;;0;Consultant;temps partiel;50923;1664;20;William Green
80e0c6fa-c920-43bd-b911-3e3786f2a59b;Nguyen;Denise;M;02/07/1976;48;denise.nguyen@xxx.tn;(859)739-9419x13042;"2402 Torres Trafficway
Carlosside, WV 28784";Marketing;17/07/2021;;3;Formateur;temps partiel;47530;2711;19;Gregory Savage
7f01aa35-8620-42e4-a07e-d3f0700982ed;Woodard;Traci;F;01/01/1966;58;traci.woodard@xxx.tn;270.677.6938x6664;"046 Jason Grove Suite 696
Tinahaven, NM 48311";Marketing;21/04/2020;;4;Chef de projet;CDI;29542;3541;12;Krista Brown
7cbb6187-c0bb-4a74-a5dc-cbf5c96a3496;Tate;Christopher;F;19/04/2002;22;christopher.tate@xxx.tn;620-287-4422;"4828 Zoe Falls Apt. 886
Tylerberg, WY 62980";Production;04/08/2024;25/08/2024;0;Formateur;temps partiel;22569;18;16;Jacqueline Brown
59f9a2b6-c0bb-45f9-8158-281fea72cf3c;Brown;Melanie;F;02/12/1966;58;melanie.brown@xxx.tn;531-288-6665;"523 Cox Well Suite 393
South Wanda, CA 28874";Finance et Comptabilité;27/12/2021;;3;Chef de projet;temps partiel;27570;368;6;Christopher Moon
be4bd68b-e4ca-4aa4-99f7-48fb04bfe0f7;Peterson;Yolanda;F;07/06/2001;23;yolanda.peterson@xxx.tn;001-602-536-1364x9364;"USNS Lewis
FPO AP 59526";Marketing;19/12/2020;;4;Développeur;CDI;34850;4091;30;Stephen Vazquez
5c139103-0a34-486c-802e-aa4106bc6b82;Barrett;Daniel;M;24/11/1970;54;daniel.barrett@xxx.tn;886-939-6129;"PSC 2418, Box 1211
APO AE 01679";Finance et Comptabilité;31/07/2023;;1;Ingénieur;temps partiel;42073;1355;26;Christopher Moon
42a2c8aa-a0ab-408b-b5f9-277c6b87c88f;Fowler;Angela;F;12/08/2000;24;angela.fowler@xxx.tn;7176605427;"7073 Peter Centers Suite 430
West Shannon, FL 82145";IT;13/12/2023;;1;Technicien;CDI;34173;2793;11;Gregory Savage
7a22f030-443e-4df9-9cb3-fe0dc0cc741d;Patterson;Linda;F;27/01/1981;43;linda.patterson@xxx.tn;001-719-400-6916;"59235 Mccullough Orchard
Lake David, MN 75991";Marketing;31/08/2022;30/08/2024;2;Formateur;CDI;52361;1799;20;Jacob Lopez
289dca54-7677-48e0-8b71-32bb1852d52e;Chavez;Matthew;F;07/08/1971;53;matthew.chavez@xxx.tn;001-938-278-6172;"18216 Sharon Isle
West Richardchester, NE 86725";Service Clients;23/09/2021;;3;Consultant;temps partiel;37012;1849;18;William Green
9f2f12d6-d674-4346-a468-5f64d48d9384;Gibson;Jamie;F;22/04/1977;47;jamie.gibson@xxx.tn;981.768.0356x6364;"4454 Jason Motorway Apt. 900
Lake Erinville, KS 44113";IT;17/04/2021;;3;Formateur;temps partiel;40990;1990;13;Kevin Houston
4e0b4dce-5d20-409b-a3b5-7e5bec0d69c6;Lawrence;Sarah;M;13/07/1985;39;sarah.lawrence@xxx.tn;001-432-920-8686x8982;"021 Alexandra Views
Bryantside, AZ 89379";Service Clients;11/09/2022;;2;Développeur;temps partiel;16812;4758;14;William Green
f9bcb33d-48a8-4329-abc4-2a9bed6b8634;Lewis;Vanessa;F;02/07/1968;56;vanessa.lewis@xxx.tn;632.766.9625x35477;"5932 Flowers Burgs
South Teresafort, IA 52564";Marketing;08/03/2021;21/02/2022;1;Technicien;CDI;51565;330;8;Stephen Vazquez
6cf049fe-d48f-488f-9001-3ce7dbceacff;Wilkinson;Shane;M;08/11/1988;36;shane.wilkinson@xxx.tn;506.215.7283x19825;"72714 Kim Drives Apt. 957
Wheelerfort, GU 61088";R&D;19/10/2020;18/07/2022;2;Analyste;CDI;56676;3999;21;Stephen Vazquez
576e97f5-a76a-47e5-abc3-3f39d9ea8334;Shelton;Ebony;M;06/09/1972;52;ebony.shelton@xxx.tn;3927652542;"417 Pierce Passage Suite 408
Loganchester, RI 63103";R&D;10/07/2024;;0;Développeur;temps partiel;57064;2939;30;Gregory Savage
78524cf2-b67c-4a72-bb61-3fd01eff5263;Glover;Denise;M;27/09/1988;36;denise.glover@xxx.tn;(428)280-0937x30980;"Unit 0352 Box 5704
DPO AP 80239";Finance et Comptabilité;27/09/2021;02/03/2022;1;Formateur;CDD;31938;3999;8;Morgan Banks
0d74719d-ef6b-495b-b639-a22084a4a694;Sanchez;Carrie;M;11/07/1973;51;carrie.sanchez@xxx.tn;356.945.1683x2791;"726 Anderson Mount Apt. 415
New Raymond, MA 33006";Production;14/06/2022;16/04/2023;1;Analyste;CDD;56884;4420;15;Kevin Jones
c96f58d1-2bf2-4ae3-971e-3b1582d33772;Johnson;Kimberly;F;07/01/1999;25;kimberly.johnson@xxx.tn;(215)204-0658;"04018 James Mountains Apt. 660
Masonville, IA 84911";IT;18/08/2022;30/03/2023;1;Développeur;CDD;38705;3411;25;Morgan Banks
f00bb2bc-40dc-41ee-8a83-84cd339bfba4;Lopez;Cynthia;M;12/02/1982;42;cynthia.lopez@xxx.tn;+1-394-887-8854x28198;"765 Kimberly Lakes Suite 459
Colliermouth, NC 22867";R&D;08/07/2023;25/03/2024;1;Technicien;temps partiel;18656;2509;16;Krista Brown
c726049b-54c5-4527-b1ce-9a72a417c9a6;Harrell;Eric;M;01/08/1969;55;eric.harrell@xxx.tn;+1-817-943-4181x460;"3796 Jeffrey Causeway Apt. 700
Gonzalezview, TX 75325";IT;01/09/2022;22/03/2024;2;Développeur;CDD;36040;512;25;William Green
ebf0bd51-84b1-449e-9df5-8cad07eb7de2;Wilson;Natalie;M;12/06/1971;53;natalie.wilson@xxx.tn;+1-451-286-8790x483;"69576 Nicholas Corner
Jeffreyton, MS 51705";R&D;09/03/2022;;2;Technicien;temps partiel;41256;56;11;Gregory Savage
caf5e924-f778-437d-9c90-d313c628284a;Thompson;Krystal;F;05/11/2002;22;krystal.thompson@xxx.tn;001-838-267-6732;"51461 Johnson Ports
South Jessica, NC 60918";Qualité;03/06/2023;16/07/2024;1;Ingénieur;CDD;44694;387;27;Jacob Lopez
325746ac-8496-4570-b411-7eafad7265db;Flynn;Julie;F;28/11/1987;37;julie.flynn@xxx.tn;+1-242-577-4349;"8370 Thomas Shore Apt. 361
Trevorhaven, MA 77538";IT;03/05/2023;21/07/2024;1;Chef de projet;CDD;23657;1517;29;Jacob Lopez
f817998d-299f-4520-8203-d17e40d956b5;Thomas;Jacqueline;M;15/09/1983;41;jacqueline.thomas@xxx.tn;+1-849-857-9992x56848;"91055 Carter Stravenue Suite 327
Anthonytown, MA 50870";Production;22/06/2022;;2;Développeur;CDD;33456;2508;11;Christopher Moon
b455f0e1-2a33-4b45-a649-2b59ffa2ec7f;Davila;Tammy;M;15/03/1995;29;tammy.davila@xxx.tn;+1-448-915-9711x865;"PSC 8559, Box 1200
APO AE 44817";Marketing;08/07/2020;19/01/2023;3;Technicien;CDI;57819;147;21;Stephen Vazquez
b6f6d990-726b-42d2-be77-579521d88259;May;Jay;F;20/09/1998;26;jay.may@xxx.tn;959.408.7496x70708;"1229 Lisa Pine Apt. 415
Williammouth, NY 37771";Qualité;08/10/2022;;2;Chef de projet;temps partiel;59579;3910;17;Krista Brown
8666c03a-0a06-4dd5-8107-521ffecd1ba1;Rodriguez;Darrell;F;15/12/1999;25;darrell.rodriguez@xxx.tn;542.548.2559x27128;"5629 Vaughn Plains Suite 093
West Keithmouth, MH 60158";Qualité;28/05/2023;11/12/2023;0;Ingénieur;CDI;39957;2384;2;Jacqueline Brown
32f0d83a-f597-4b69-868c-cb2868a5370d;Martinez;Julia;F;07/08/2000;24;julia.martinez@xxx.tn;564-295-6068x47937;"369 Thompson Center
South Daniellemouth, MH 72627";Service Clients;20/02/2020;06/10/2020;0;Technicien;temps partiel;35500;530;24;Kevin Jones
5297c01f-561d-4b1e-9e79-33a3f007b0de;Mccarthy;Christine;M;10/07/1990;34;christine.mccarthy@xxx.tn;(641)899-4293x35889;"01885 Wells Ramp Suite 509
Lake Adam, DC 19682";Qualité;26/10/2022;03/03/2023;1;Développeur;temps partiel;36642;2741;5;Stephen Vazquez
59092e09-0dbc-4fc5-b278-30c1bade494e;Carr;Jermaine;F;08/09/1990;34;jermaine.carr@xxx.tn;684-510-9850x833;"1853 Kelly Shores
Joanville, WA 14168";Marketing;25/04/2020;14/07/2024;4;Ingénieur;temps partiel;32936;1778;13;Kevin Jones
7fa84d64-a7e0-4b2e-aae8-cb9f9a3def96;Hall;Sara;F;26/02/2001;23;sara.hall@xxx.tn;596-693-6943;"481 Lopez Run Suite 290
Crosstown, MH 15642";Marketing;18/06/2020;;4;Consultant;temps partiel;42519;2645;28;Krista Brown
5d637363-f92e-4675-a1ae-a2e22ebdb2dc;Contreras;Lisa;M;11/05/1998;26;lisa.contreras@xxx.tn;8602019522;"021 Shane Manor
Brendanshire, WI 17514";Marketing;09/01/2024;13/07/2024;0;Ingénieur;temps partiel;43831;4103;18;Christopher Moon
ab05d0b9-6297-4ba2-87a9-37766912a927;Calhoun;Amanda;F;16/10/1974;50;amanda.calhoun@xxx.tn;501-712-8682x394;"906 Brown Station Apt. 785
New Ashlee, LA 68934";Service Clients;15/06/2020;01/10/2024;4;Technicien;temps partiel;34485;4140;27;Gregory Savage
e7908a1b-8fff-4be0-92d2-13c41ac1b2e2;Hart;Michael;M;05/12/1986;38;michael.hart@xxx.tn;925.947.9740;"972 Campos Harbors
Livingstonbury, GA 56445";Marketing;10/09/2023;02/10/2024;1;Développeur;CDD;57313;1640;26;Morgan Banks
0e03f872-5352-44ae-9d5b-343c52122496;Chandler;Brent;M;14/05/1969;55;brent.chandler@xxx.tn;897.239.9547;"9104 Smith Lane Suite 309
South Benjamin, KY 28307";Qualité;23/09/2023;05/11/2023;0;Chef de projet;CDD;19101;798;19;Kevin Houston
a5de4876-79f0-432e-b739-535e246a4a25;Vincent;Susan;F;09/11/1991;33;susan.vincent@xxx.tn;638.714.0333x72207;"331 Lisa Lakes Apt. 730
New Sara, GA 50392";Service Clients;03/05/2022;;2;Analyste;temps partiel;35794;3283;15;Morgan Banks
efbbf8d7-ba1e-4619-8278-2f8a37d0c090;Rowe;Amber;M;09/08/1967;57;amber.rowe@xxx.tn;001-515-689-1659;"4490 Aaron Mountains Apt. 686
East Brenda, MO 13448";IT;21/05/2021;;3;Développeur;CDI;22851;926;27;Kevin Jones
74087453-a260-451d-9245-b3c10e4bbca8;Matthews;Elizabeth;F;17/06/1976;48;elizabeth.matthews@xxx.tn;568-682-9959x9888;"1572 Thomas Locks
Serranobury, CT 87087";R&D;04/10/2023;25/06/2024;1;Technicien;CDI;30768;1789;21;Kevin Houston
39d97cd2-1358-45b8-9099-1391d8de99a0;Keller;Natalie;M;02/09/1990;34;natalie.keller@xxx.tn;001-253-348-8517x415;"USCGC Johnson
FPO AA 65389";Production;17/12/2022;21/09/2024;2;Analyste;temps partiel;54266;1508;6;Kevin Jones
c89a59f5-fe9b-4caf-a704-f618d745141a;Richards;Adam;F;05/06/1975;49;adam.richards@xxx.tn;(662)716-3156;"05819 Debra Crossroad Apt. 434
West Jenniferbury, NH 13825";R&D;20/04/2023;;1;Développeur;CDD;33240;3182;6;Stephen Vazquez
10b94515-0727-41ba-a43c-f05a62e973d6;Wood;Lisa;F;25/10/1979;45;lisa.wood@xxx.tn;+1-312-850-7001x54053;"69309 Jonathan Branch
Lake Katrinastad, FM 19221";Finance et Comptabilité;12/12/2020;09/06/2021;1;Chef de projet;CDI;53242;32;1;Morgan Banks
e0371364-ea81-4930-b7d3-39f4749c13dd;Ross;Sean;F;12/10/1972;52;sean.ross@xxx.tn;(740)775-0476x18017;"646 Steven Stravenue Apt. 397
Port Conniestad, UT 37736";Marketing;14/03/2022;13/09/2024;2;Développeur;CDI;56934;3288;18;Kevin Jones
293d0b14-c254-4151-bf9a-75dc5317ccb3;May;Joshua;M;02/11/1972;52;joshua.may@xxx.tn;6497068650;"70317 Elizabeth Trace
Lake Sherry, RI 47939";Service Clients;16/10/2022;;2;Technicien;CDI;16463;2698;6;Gregory Savage
b3b79537-2b6a-4aef-9200-567f5fc804ed;Cannon;Kelsey;F;15/07/1997;27;kelsey.cannon@xxx.tn;4552482233;"47115 Perkins Turnpike Suite 084
Lake Denniston, ID 79345";Marketing;01/11/2022;;2;Développeur;CDI;44118;2392;2;Stephen Vazquez
0356d867-ed73-413a-8334-ebf4875a67a4;Valenzuela;Kathleen;M;01/02/1999;25;kathleen.valenzuela@xxx.tn;001-574-343-8969x76928;"PSC 1845, Box 6486
APO AA 20744";Marketing;12/07/2024;15/10/2024;0;Analyste;CDD;50735;2323;3;Krista Brown
03542b76-33d3-4fcf-94c8-70f77ee4a7d1;Oneill;Michael;M;07/08/1975;49;michael.oneill@xxx.tn;905.858.9207x163;"1077 Hill Hill Apt. 261
New Danielle, PW 86153";IT;15/04/2020;;4;Ingénieur;CDI;28523;4251;23;Kevin Jones
c58ffcbe-861c-486b-87ec-16ce4ee7061c;Daugherty;Mark;F;02/07/2000;24;mark.daugherty@xxx.tn;322.571.1849x6643;"21874 Harris Field
Anthonybury, PR 85031";Production;02/04/2020;12/05/2021;1;Chef de projet;CDD;48282;1231;15;Kevin Jones
ae7901c7-ed0f-4b81-9861-c5930a7b5819;Delgado;Donald;M;05/11/1975;49;donald.delgado@xxx.tn;+1-334-716-0651x5769;"457 Williams Rapid Apt. 699
Warrenfort, VI 79546";Qualité;02/02/2021;02/07/2021;0;Ingénieur;CDD;54474;2798;21;William Green
b2fc73ea-eb60-443d-b37b-36aac26e7e9f;Daniels;Jason;F;06/05/1976;48;jason.daniels@xxx.tn;(534)852-2201x8185;"4053 Carroll Plains Apt. 868
Ebonyville, ID 68627";Finance et Comptabilité;13/08/2022;03/09/2023;1;Ingénieur;CDD;53008;1235;8;Krista Brown
8dcaeb00-96cb-4fff-9acc-2106eafba1d5;Thompson;Pamela;M;08/09/1969;55;pamela.thompson@xxx.tn;(572)302-0637x14501;"79012 Phillip Rapids Apt. 772
Bradyborough, NV 80356";IT;02/01/2023;08/05/2023;0;Technicien;CDI;35654;4863;26;Kevin Jones
277b6063-a765-4799-b955-9e3d47a6dda5;Jordan;Brett;M;04/09/1975;49;brett.jordan@xxx.tn;434.736.1224;"8749 Stewart Lock
West Cassandrafurt, IN 87305";Finance et Comptabilité;04/08/2020;12/07/2022;2;Analyste;temps partiel;48602;1715;10;Kevin Jones
db443cb0-a505-44a4-9bc4-bf1e537178fc;Willis;William;F;31/03/1972;52;william.willis@xxx.tn;+1-791-622-3913x52819;"21700 Matthews Village Apt. 206
Jacksonbury, WI 07395";Marketing;18/04/2021;;3;Ingénieur;CDD;33825;4405;23;Morgan Banks
c4181042-03ac-4477-8254-efad6bb74d12;Parrish;Patricia;F;21/12/1977;47;patricia.parrish@xxx.tn;628.621.0943;"USNV Welch
FPO AP 51481";Qualité;22/02/2024;;0;Développeur;temps partiel;16612;1485;26;Christopher Moon
0bc798ef-ecf3-47d9-a2aa-1e2a523446d1;Holmes;Christina;M;07/12/1982;42;christina.holmes@xxx.tn;(210)814-2341;"USS Lawson
FPO AE 75277";Finance et Comptabilité;02/09/2022;;2;Consultant;temps partiel;35735;1738;10;Jacob Lopez
0ca09790-8c8e-4bac-8263-ab4d0fc50523;Nguyen;Kenneth;F;01/12/1985;39;kenneth.nguyen@xxx.tn;449-713-8491;"6716 White Ports Suite 041
South Jason, KY 32406";IT;26/06/2022;;2;Technicien;CDI;32714;3532;8;Jacqueline Brown
51bd844e-803a-4b41-ad1b-9044dc949805;Giles;Daniel;F;25/09/1994;30;daniel.giles@xxx.tn;772.567.1496x27696;"717 Colleen Walk Suite 909
Kristenton, MI 19680";Finance et Comptabilité;12/04/2020;01/08/2022;2;Ingénieur;CDI;55060;200;17;Kevin Houston
4f11fe20-2f45-425c-8468-f3b15ecb179e;Davis;Angela;F;03/03/1973;51;angela.davis@xxx.tn;9026574001;"4072 Jesse Mill
West Janet, NV 44831";Qualité;24/07/2021;;3;Ingénieur;CDD;38503;3327;27;Gregory Savage
0ae2b99f-8a12-4d6f-9451-ea86bc9dfed6;Hall;James;F;25/09/1990;34;james.hall@xxx.tn;001-431-577-3284x88929;"58320 David Circle Suite 856
Sharifurt, PW 49495";Marketing;24/06/2021;31/10/2022;1;Consultant;CDD;59935;4916;16;Jacob Lopez
905c7b07-7efa-47e7-9e14-2c4f0d9b598a;Collins;Lindsay;F;20/04/1995;29;lindsay.collins@xxx.tn;(903)787-1826;"19847 Craig Ridge
New Elizabethberg, RI 97802";Service Clients;19/11/2021;09/06/2023;2;Technicien;temps partiel;58243;4726;15;Jacob Lopez
276dd101-aca7-43ae-975f-c6dfacc9ff36;Wilson;Gina;M;09/01/1964;60;gina.wilson@xxx.tn;(893)666-9111x022;"624 Robert Circle
Nashmouth, GA 56542";Service Clients;01/01/2021;27/01/2022;1;Analyste;CDD;23644;1092;10;Jacob Lopez
6d38bd2f-ee41-4b08-a1ab-2c5b9b7e9501;Miller;Jacob;M;01/12/1995;29;jacob.miller@xxx.tn;6926276119;"64904 English Run Suite 391
Whitneyhaven, TN 88593";Finance et Comptabilité;10/05/2020;25/05/2021;1;Analyste;temps partiel;53126;728;12;Christopher Moon
788fde80-7b00-46d0-ba98-6a341ef49b5c;Miller;Jason;M;25/08/1976;48;jason.miller@xxx.tn;(673)252-9887;"4132 Marshall Shore Apt. 899
Port Eileenshire, AZ 65257";Qualité;12/01/2023;;1;Chef de projet;CDD;55348;383;1;Krista Brown
2137182b-a552-4789-a734-15e35c7a0b85;Young;Maria;F;30/05/1988;36;maria.young@xxx.tn;+1-817-696-0852x2691;"67424 Peter Squares
South Samanthachester, IN 95283";Qualité;03/01/2021;06/05/2021;0;Analyste;CDD;37159;4140;18;William Green
